# column 0 is pixels, column 1 is signal
5.780000000000000000e+02,2.131354166666665506e+01
5.790000000000000000e+02,2.134895833333332860e+01
5.800000000000000000e+02,2.197499999999996234e+01
5.810000000000000000e+02,2.166493055555554648e+01
5.820000000000000000e+02,2.226215277777777146e+01
5.830000000000000000e+02,2.102187499999997655e+01
5.840000000000000000e+02,2.167326388888891131e+01
5.850000000000000000e+02,2.074756944444444784e+01
5.860000000000000000e+02,2.047430555555555287e+01
5.870000000000000000e+02,2.022326388888888360e+01
5.880000000000000000e+02,2.106631944444443860e+01
5.890000000000000000e+02,2.057812500000000000e+01
5.900000000000000000e+02,2.114409722222222854e+01
5.910000000000000000e+02,2.035000000000002984e+01
5.920000000000000000e+02,2.176944444444440308e+01
5.930000000000000000e+02,2.084374999999998224e+01
5.940000000000000000e+02,2.290277777777775370e+01
5.950000000000000000e+02,2.228402777777777999e+01
5.960000000000000000e+02,2.206076388888887152e+01
5.970000000000000000e+02,2.145624999999999361e+01
5.980000000000000000e+02,1.998576388888888644e+01
5.990000000000000000e+02,1.957673611111110645e+01
6.000000000000000000e+02,1.884305555555556921e+01
6.010000000000000000e+02,1.942187500000000711e+01
6.020000000000000000e+02,1.995312500000003197e+01
6.030000000000000000e+02,2.004027777777777786e+01
6.040000000000000000e+02,2.077083333333333925e+01
6.050000000000000000e+02,2.045902777777780202e+01
6.060000000000000000e+02,2.126909722222222499e+01
6.070000000000000000e+02,2.009583333333333854e+01
6.080000000000000000e+02,2.131180555555554079e+01
6.090000000000000000e+02,2.047256944444444926e+01
6.100000000000000000e+02,2.202291666666670977e+01
6.110000000000000000e+02,2.094791666666670338e+01
6.120000000000000000e+02,2.182638888888889284e+01
6.130000000000000000e+02,2.052847222222221646e+01
6.140000000000000000e+02,2.038993055555555500e+01
6.150000000000000000e+02,1.962569444444444144e+01
6.160000000000000000e+02,2.078749999999996234e+01
6.170000000000000000e+02,2.009583333333331012e+01
6.180000000000000000e+02,2.114062500000000711e+01
6.190000000000000000e+02,2.088368055555555713e+01
6.200000000000000000e+02,2.109965277777778780e+01
6.210000000000000000e+02,2.049791666666667567e+01
6.220000000000000000e+02,2.117083333333334139e+01
6.230000000000000000e+02,2.102395833333334707e+01
6.240000000000000000e+02,2.235034722222221504e+01
6.250000000000000000e+02,2.102916666666665435e+01
6.260000000000000000e+02,2.102222222222221504e+01
6.270000000000000000e+02,1.994340277777775938e+01
6.280000000000000000e+02,1.962465277777777217e+01
6.290000000000000000e+02,1.998368055555555500e+01
6.300000000000000000e+02,2.070937499999999076e+01
6.310000000000000000e+02,2.062222222222224133e+01
6.320000000000000000e+02,2.274687499999998508e+01
6.330000000000000000e+02,2.186354166666664156e+01
6.340000000000000000e+02,2.181284722222222427e+01
6.350000000000000000e+02,2.124166666666667780e+01
6.360000000000000000e+02,2.143020833333336839e+01
6.370000000000000000e+02,2.061354166666668419e+01
6.380000000000000000e+02,2.176076388888890989e+01
6.390000000000000000e+02,2.123854166666666288e+01
6.400000000000000000e+02,2.198819444444443150e+01
6.410000000000000000e+02,2.252326388888889142e+01
6.420000000000000000e+02,2.117951388888889142e+01
6.430000000000000000e+02,2.103611111111110787e+01
6.440000000000000000e+02,2.138645833333334068e+01
6.450000000000000000e+02,2.065694444444445921e+01
6.460000000000000000e+02,2.203958333333333641e+01
6.470000000000000000e+02,2.091145833333332504e+01
6.480000000000000000e+02,2.176874999999999716e+01
6.490000000000000000e+02,2.172951388888888857e+01
6.500000000000000000e+02,2.142847222222221859e+01
6.510000000000000000e+02,2.129756944444444500e+01
6.520000000000000000e+02,2.139722222222219372e+01
6.530000000000000000e+02,2.084270833333333073e+01
6.540000000000000000e+02,2.168506944444443363e+01
6.550000000000000000e+02,2.060451388888890989e+01
6.560000000000000000e+02,2.126006944444441871e+01
6.570000000000000000e+02,2.051527777777777217e+01
6.580000000000000000e+02,2.080173611111109722e+01
6.590000000000000000e+02,2.004444444444444429e+01
6.600000000000000000e+02,2.042326388888890421e+01
6.610000000000000000e+02,2.014722222222222570e+01
6.620000000000000000e+02,2.136354166666666288e+01
6.630000000000000000e+02,2.057743055555554079e+01
6.640000000000000000e+02,2.141840277777777146e+01
6.650000000000000000e+02,2.034583333333332789e+01
6.660000000000000000e+02,2.063611111111108087e+01
6.670000000000000000e+02,1.994826388888888502e+01
6.680000000000000000e+02,2.049756944444446205e+01
6.690000000000000000e+02,1.987187500000001350e+01
6.700000000000000000e+02,2.105416666666665648e+01
6.710000000000000000e+02,2.056458333333334210e+01
6.720000000000000000e+02,2.172569444444444997e+01
6.730000000000000000e+02,2.096076388888888786e+01
6.740000000000000000e+02,2.079687499999999289e+01
6.750000000000000000e+02,2.036666666666664938e+01
6.760000000000000000e+02,2.093229166666666430e+01
6.770000000000000000e+02,2.020277777777776862e+01
6.780000000000000000e+02,2.168437500000002416e+01
6.790000000000000000e+02,2.116701388888891344e+01
6.800000000000000000e+02,2.193993055555553440e+01
6.810000000000000000e+02,2.095451388888888999e+01
6.820000000000000000e+02,2.131493055555556282e+01
6.830000000000000000e+02,1.965243055555554008e+01
6.840000000000000000e+02,2.081006944444447271e+01
6.850000000000000000e+02,2.081145833333336626e+01
6.860000000000000000e+02,2.162152777777779278e+01
6.870000000000000000e+02,2.117673611111110787e+01
6.880000000000000000e+02,2.094374999999999076e+01
6.890000000000000000e+02,2.099861111111112066e+01
6.900000000000000000e+02,2.071423611111112351e+01
6.910000000000000000e+02,2.025173611111107874e+01
6.920000000000000000e+02,2.090138888888889923e+01
6.930000000000000000e+02,2.040312500000002416e+01
6.940000000000000000e+02,2.100416666666667709e+01
6.950000000000000000e+02,2.102569444444442581e+01
6.960000000000000000e+02,2.098749999999999005e+01
6.970000000000000000e+02,1.995381944444443434e+01
6.980000000000000000e+02,2.000138888888887578e+01
6.990000000000000000e+02,1.937083333333330515e+01
7.000000000000000000e+02,2.051111111111113416e+01
7.010000000000000000e+02,2.017847222222222570e+01
7.020000000000000000e+02,2.073402777777776862e+01
7.030000000000000000e+02,2.027430555555555713e+01
7.040000000000000000e+02,2.137812500000001492e+01
7.050000000000000000e+02,2.171493055555554008e+01
7.060000000000000000e+02,2.262361111111109579e+01
7.070000000000000000e+02,2.177291666666667425e+01
7.080000000000000000e+02,2.201527777777774020e+01
7.090000000000000000e+02,2.193298611111109508e+01
7.100000000000000000e+02,2.251354166666666501e+01
7.110000000000000000e+02,2.144305555555557419e+01
7.120000000000000000e+02,2.133263888888888005e+01
7.130000000000000000e+02,2.061562499999998366e+01
7.140000000000000000e+02,2.194444444444443576e+01
7.150000000000000000e+02,2.099618055555553653e+01
7.160000000000000000e+02,2.167187500000000000e+01
7.170000000000000000e+02,2.118437500000000639e+01
7.180000000000000000e+02,2.112916666666667354e+01
7.190000000000000000e+02,1.939236111111113559e+01
7.200000000000000000e+02,1.957187500000000924e+01
7.210000000000000000e+02,1.906944444444444642e+01
7.220000000000000000e+02,2.014097222222218164e+01
7.230000000000000000e+02,2.001041666666667496e+01
7.240000000000000000e+02,2.102048611111111143e+01
7.250000000000000000e+02,2.057673611111111001e+01
7.260000000000000000e+02,2.185555555555554719e+01
7.270000000000000000e+02,2.133020833333332433e+01
7.280000000000000000e+02,2.240312500000001350e+01
7.290000000000000000e+02,2.153645833333332860e+01
7.300000000000000000e+02,2.105520833333334707e+01
7.310000000000000000e+02,2.103819444444444997e+01
7.320000000000000000e+02,2.098541666666665861e+01
7.330000000000000000e+02,2.053958333333332931e+01
7.340000000000000000e+02,2.029062500000001634e+01
7.350000000000000000e+02,1.953576388888889070e+01
7.360000000000000000e+02,1.931354166666666927e+01
7.370000000000000000e+02,2.062187500000001350e+01
7.380000000000000000e+02,2.178541666666667354e+01
7.390000000000000000e+02,2.120138888888888928e+01
7.400000000000000000e+02,2.191840277777776791e+01
7.410000000000000000e+02,2.053854166666667425e+01
7.420000000000000000e+02,2.122673611111113345e+01
7.430000000000000000e+02,2.072916666666668917e+01
7.440000000000000000e+02,2.237187500000000639e+01
7.450000000000000000e+02,2.120590277777776933e+01
7.460000000000000000e+02,2.182152777777780628e+01
7.470000000000000000e+02,2.160208333333333641e+01
7.480000000000000000e+02,2.260486111111112351e+01
7.490000000000000000e+02,2.132743055555553369e+01
7.500000000000000000e+02,2.235347222222221575e+01
7.510000000000000000e+02,2.145763888888888715e+01
7.520000000000000000e+02,2.312916666666671617e+01
7.530000000000000000e+02,2.144340277777780202e+01
7.540000000000000000e+02,2.189826388888885944e+01
7.550000000000000000e+02,2.074965277777773309e+01
7.560000000000000000e+02,2.116319444444446773e+01
7.570000000000000000e+02,1.998194444444444784e+01
7.580000000000000000e+02,2.078472222222221788e+01
7.590000000000000000e+02,1.952916666666665790e+01
7.600000000000000000e+02,2.128090277777776151e+01
7.610000000000000000e+02,2.131111111111111356e+01
7.620000000000000000e+02,2.256284722222219230e+01
7.630000000000000000e+02,2.155833333333330160e+01
7.640000000000000000e+02,2.277673611111111285e+01
7.650000000000000000e+02,2.182013888888888431e+01
7.660000000000000000e+02,2.213229166666667425e+01
7.670000000000000000e+02,2.233611111111112280e+01
7.680000000000000000e+02,2.136354166666666643e+01
7.690000000000000000e+02,2.074131944444446418e+01
7.700000000000000000e+02,1.993229166666667851e+01
7.710000000000000000e+02,1.890694444444445210e+01
7.720000000000000000e+02,1.987673611111113559e+01
7.730000000000000000e+02,1.874444444444446489e+01
7.740000000000000000e+02,2.061909722222221575e+01
7.750000000000000000e+02,2.017118055555554434e+01
7.760000000000000000e+02,2.160034722222220438e+01
7.770000000000000000e+02,2.114999999999998792e+01
7.780000000000000000e+02,2.154131944444444713e+01
7.790000000000000000e+02,2.016354166666670622e+01
7.800000000000000000e+02,2.167465277777777644e+01
7.810000000000000000e+02,2.066423611111114056e+01
7.820000000000000000e+02,2.111076388888886513e+01
7.830000000000000000e+02,2.078472222222221788e+01
7.840000000000000000e+02,2.039444444444445637e+01
7.850000000000000000e+02,1.996215277777780273e+01
7.860000000000000000e+02,2.043333333333334423e+01
7.870000000000000000e+02,1.998229166666665080e+01
7.880000000000000000e+02,2.119652777777778141e+01
7.890000000000000000e+02,2.086840277777778496e+01
7.900000000000000000e+02,2.218749999999999289e+01
7.910000000000000000e+02,2.134479166666663374e+01
7.920000000000000000e+02,2.249618055555555074e+01
7.930000000000000000e+02,2.111944444444444358e+01
7.940000000000000000e+02,2.157847222222219941e+01
7.950000000000000000e+02,2.068506944444442652e+01
7.960000000000000000e+02,2.048263888888887152e+01
7.970000000000000000e+02,1.962812499999997939e+01
7.980000000000000000e+02,2.015902777777777999e+01
7.990000000000000000e+02,1.979027777777777786e+01
8.000000000000000000e+02,2.138819444444442297e+01
8.010000000000000000e+02,2.138784722222222001e+01
8.020000000000000000e+02,2.183749999999999858e+01
8.030000000000000000e+02,2.143993055555554150e+01
8.040000000000000000e+02,2.057986111111110361e+01
8.050000000000000000e+02,1.923090277777781054e+01
8.060000000000000000e+02,1.949826388888887152e+01
8.070000000000000000e+02,1.973645833333333499e+01
8.080000000000000000e+02,2.110659722222222001e+01
8.090000000000000000e+02,2.058576388888888786e+01
8.100000000000000000e+02,2.272361111111113274e+01
8.110000000000000000e+02,2.162499999999998579e+01
8.120000000000000000e+02,2.270590277777777288e+01
8.130000000000000000e+02,2.237534722222220651e+01
8.140000000000000000e+02,2.296875000000003553e+01
8.150000000000000000e+02,2.318437500000002061e+01
8.160000000000000000e+02,2.405833333333330515e+01
8.170000000000000000e+02,2.319340277777780557e+01
8.180000000000000000e+02,2.278715277777779136e+01
8.190000000000000000e+02,2.134236111111112066e+01
8.200000000000000000e+02,2.174687500000000284e+01
8.210000000000000000e+02,2.062013888888889213e+01
8.220000000000000000e+02,2.186527777777774872e+01
8.230000000000000000e+02,2.136874999999998437e+01
8.240000000000000000e+02,2.265694444444440947e+01
8.250000000000000000e+02,2.214999999999998792e+01
8.260000000000000000e+02,2.421215277777778141e+01
8.270000000000000000e+02,2.303402777777779420e+01
8.280000000000000000e+02,2.365868055555552019e+01
8.290000000000000000e+02,2.294374999999998721e+01
8.300000000000000000e+02,2.245451388888890065e+01
8.310000000000000000e+02,2.188090277777778780e+01
8.320000000000000000e+02,2.190590277777777217e+01
8.330000000000000000e+02,2.103159722222221006e+01
8.340000000000000000e+02,2.188090277777778070e+01
8.350000000000000000e+02,2.060347222222221220e+01
8.360000000000000000e+02,2.115381944444444784e+01
8.370000000000000000e+02,2.111388888888889070e+01
8.380000000000000000e+02,2.167395833333330657e+01
8.390000000000000000e+02,2.176562499999998224e+01
8.400000000000000000e+02,2.289166666666669059e+01
8.410000000000000000e+02,2.272777777777778496e+01
8.420000000000000000e+02,2.215277777777777146e+01
8.430000000000000000e+02,2.158020833333335275e+01
8.440000000000000000e+02,2.176631944444443434e+01
8.450000000000000000e+02,2.087638888888888289e+01
8.460000000000000000e+02,2.120138888888891060e+01
8.470000000000000000e+02,2.050763888888889497e+01
8.480000000000000000e+02,2.031736111111110787e+01
8.490000000000000000e+02,2.019722222222222996e+01
8.500000000000000000e+02,2.035729166666664014e+01
8.510000000000000000e+02,2.009826388888886584e+01
8.520000000000000000e+02,2.131527777777780486e+01
8.530000000000000000e+02,2.038402777777775299e+01
8.540000000000000000e+02,2.200312499999997584e+01
8.550000000000000000e+02,2.195729166666665577e+01
8.560000000000000000e+02,2.242881944444446063e+01
8.570000000000000000e+02,2.152083333333334991e+01
8.580000000000000000e+02,2.188958333333334849e+01
8.590000000000000000e+02,2.147256944444445992e+01
8.600000000000000000e+02,2.293298611111111640e+01
8.610000000000000000e+02,2.246006944444443931e+01
8.620000000000000000e+02,2.212951388888888360e+01
8.630000000000000000e+02,2.151701388888890421e+01
8.640000000000000000e+02,2.283854166666666785e+01
8.650000000000000000e+02,2.146111111111110148e+01
8.660000000000000000e+02,2.289618055555554932e+01
8.670000000000000000e+02,2.164548611111113630e+01
8.680000000000000000e+02,2.154305555555556495e+01
8.690000000000000000e+02,2.117500000000000782e+01
8.700000000000000000e+02,2.201631944444447697e+01
8.710000000000000000e+02,2.093750000000000000e+01
8.720000000000000000e+02,2.179965277777775867e+01
8.730000000000000000e+02,2.088958333333333073e+01
8.740000000000000000e+02,2.136805555555556779e+01
8.750000000000000000e+02,2.050243055555555571e+01
8.760000000000000000e+02,2.099513888888890989e+01
8.770000000000000000e+02,2.047048611111113559e+01
8.780000000000000000e+02,2.193263888888894186e+01
8.790000000000000000e+02,2.138888888888892126e+01
8.800000000000000000e+02,2.247048611111112493e+01
8.810000000000000000e+02,2.135104166666669556e+01
8.820000000000000000e+02,2.287499999999998934e+01
8.830000000000000000e+02,2.234861111111111143e+01
8.840000000000000000e+02,2.305937499999998863e+01
8.850000000000000000e+02,2.227083333333331439e+01
8.860000000000000000e+02,2.193020833333333997e+01
8.870000000000000000e+02,2.121909722222222783e+01
8.880000000000000000e+02,2.190277777777777146e+01
8.890000000000000000e+02,2.062638888888891842e+01
8.900000000000000000e+02,2.130486111111112990e+01
8.910000000000000000e+02,2.028124999999999289e+01
8.920000000000000000e+02,2.210972222222224914e+01
8.930000000000000000e+02,2.077743055555557916e+01
8.940000000000000000e+02,2.230347222222223635e+01
8.950000000000000000e+02,2.151770833333334210e+01
8.960000000000000000e+02,2.146423611111115193e+01
8.970000000000000000e+02,2.138020833333335347e+01
8.980000000000000000e+02,2.265104166666666785e+01
8.990000000000000000e+02,2.166805555555556140e+01
9.000000000000000000e+02,2.255347222222223280e+01
9.010000000000000000e+02,2.127847222222220580e+01
9.020000000000000000e+02,2.194305555555554932e+01
9.030000000000000000e+02,2.071631944444446205e+01
9.040000000000000000e+02,2.255277777777774517e+01
9.050000000000000000e+02,2.143541666666665435e+01
9.060000000000000000e+02,2.177465277777779207e+01
9.070000000000000000e+02,2.112291666666666501e+01
9.080000000000000000e+02,2.098124999999996732e+01
9.090000000000000000e+02,2.103750000000000853e+01
9.100000000000000000e+02,2.080243055555556708e+01
9.110000000000000000e+02,1.997465277777777359e+01
9.120000000000000000e+02,2.106319444444445210e+01
9.130000000000000000e+02,2.066006944444444215e+01
9.140000000000000000e+02,2.306805555555554577e+01
9.150000000000000000e+02,2.199479166666666430e+01
9.160000000000000000e+02,2.197881944444444713e+01
9.170000000000000000e+02,2.114756944444443931e+01
9.180000000000000000e+02,2.179618055555554434e+01
9.190000000000000000e+02,2.088819444444443008e+01
9.200000000000000000e+02,2.148229166666664725e+01
9.210000000000000000e+02,2.053055555555556211e+01
9.220000000000000000e+02,2.181006944444441942e+01
9.230000000000000000e+02,2.139687499999999787e+01
9.240000000000000000e+02,2.298541666666669059e+01
9.250000000000000000e+02,2.192777777777777004e+01
9.260000000000000000e+02,2.278576388888891913e+01
9.270000000000000000e+02,2.228368055555556992e+01
9.280000000000000000e+02,2.217569444444445281e+01
9.290000000000000000e+02,2.124097222222222214e+01
9.300000000000000000e+02,2.173159722222223067e+01
9.310000000000000000e+02,2.161249999999997584e+01
9.320000000000000000e+02,2.300243055555557348e+01
9.330000000000000000e+02,2.251180555555557206e+01
9.340000000000000000e+02,2.330034722222218591e+01
9.350000000000000000e+02,2.216284722222215109e+01
9.360000000000000000e+02,2.286423611111113630e+01
9.370000000000000000e+02,2.220590277777779775e+01
9.380000000000000000e+02,2.324340277777777075e+01
9.390000000000000000e+02,2.209791666666668064e+01
9.400000000000000000e+02,2.297256944444442439e+01
9.410000000000000000e+02,2.211562499999996234e+01
9.420000000000000000e+02,2.256840277777777004e+01
9.430000000000000000e+02,2.187361111111110645e+01
9.440000000000000000e+02,2.226736111111111072e+01
9.450000000000000000e+02,2.094062500000003624e+01
9.460000000000000000e+02,2.136562500000001918e+01
9.470000000000000000e+02,2.119687500000003411e+01
9.480000000000000000e+02,2.292083333333329875e+01
9.490000000000000000e+02,2.248749999999996874e+01
9.500000000000000000e+02,2.325173611111108585e+01
9.510000000000000000e+02,2.211076388888889355e+01
9.520000000000000000e+02,2.174131944444444997e+01
9.530000000000000000e+02,2.128958333333333641e+01
9.540000000000000000e+02,2.165381944444442652e+01
9.550000000000000000e+02,2.111979166666667851e+01
9.560000000000000000e+02,2.229965277777777999e+01
9.570000000000000000e+02,2.176180555555553653e+01
9.580000000000000000e+02,2.249930555555555145e+01
9.590000000000000000e+02,2.216076388888889070e+01
9.600000000000000000e+02,2.246458333333334423e+01
9.610000000000000000e+02,2.114097222222225270e+01
9.620000000000000000e+02,2.162534722222221362e+01
9.630000000000000000e+02,2.121458333333333712e+01
9.640000000000000000e+02,2.238402777777778496e+01
9.650000000000000000e+02,2.236631944444445352e+01
9.660000000000000000e+02,2.336388888888889781e+01
9.670000000000000000e+02,2.266736111111111640e+01
9.680000000000000000e+02,2.227986111111112066e+01
9.690000000000000000e+02,2.154652777777777217e+01
9.700000000000000000e+02,2.216944444444446560e+01
9.710000000000000000e+02,2.197916666666666430e+01
9.720000000000000000e+02,2.287013888888888857e+01
9.730000000000000000e+02,2.173819444444442794e+01
9.740000000000000000e+02,2.234583333333331723e+01
9.750000000000000000e+02,2.129409722222223778e+01
9.760000000000000000e+02,2.178784722222223280e+01
9.770000000000000000e+02,2.111354166666666998e+01
9.780000000000000000e+02,2.144791666666668917e+01
9.790000000000000000e+02,2.122118055555557703e+01
9.800000000000000000e+02,2.244861111111115548e+01
9.810000000000000000e+02,2.262430555555557277e+01
9.820000000000000000e+02,2.336076388888885091e+01
9.830000000000000000e+02,2.213888888888886086e+01
9.840000000000000000e+02,2.271354166666667496e+01
9.850000000000000000e+02,2.224236111111111924e+01
9.860000000000000000e+02,2.424930555555553013e+01
9.870000000000000000e+02,2.370277777777775796e+01
9.880000000000000000e+02,2.444270833333327886e+01
9.890000000000000000e+02,2.363923611111106382e+01
9.900000000000000000e+02,2.425659722222221859e+01
9.910000000000000000e+02,2.345555555555554506e+01
9.920000000000000000e+02,2.280243055555555642e+01
9.930000000000000000e+02,2.238124999999998366e+01
9.940000000000000000e+02,2.202673611111115903e+01
9.950000000000000000e+02,2.138090277777780557e+01
9.960000000000000000e+02,2.190694444444443079e+01
9.970000000000000000e+02,2.183368055555555287e+01
9.980000000000000000e+02,2.229652777777776862e+01
9.990000000000000000e+02,2.195243055555551948e+01
1.000000000000000000e+03,2.200694444444444642e+01
1.001000000000000000e+03,2.134861111111108301e+01
1.002000000000000000e+03,2.057152777777778141e+01
1.003000000000000000e+03,2.022430555555553511e+01
1.004000000000000000e+03,2.042465277777780486e+01
1.005000000000000000e+03,2.046527777777779633e+01
1.006000000000000000e+03,2.263541666666667496e+01
1.007000000000000000e+03,2.221319444444447555e+01
1.008000000000000000e+03,2.419479166666666359e+01
1.009000000000000000e+03,2.290069444444444358e+01
1.010000000000000000e+03,2.363541666666662522e+01
1.011000000000000000e+03,2.246631944444442652e+01
1.012000000000000000e+03,2.327986111111111711e+01
1.013000000000000000e+03,2.241736111111111995e+01
1.014000000000000000e+03,2.261736111111109437e+01
1.015000000000000000e+03,2.262604166666665861e+01
1.016000000000000000e+03,2.282083333333335062e+01
1.017000000000000000e+03,2.232361111111111285e+01
1.018000000000000000e+03,2.362638888888887578e+01
1.019000000000000000e+03,2.278020833333333428e+01
1.020000000000000000e+03,2.336458333333332504e+01
1.021000000000000000e+03,2.227569444444440805e+01
1.022000000000000000e+03,2.246701388888887507e+01
1.023000000000000000e+03,2.164166666666664440e+01
1.024000000000000000e+03,2.167291666666667638e+01
1.025000000000000000e+03,2.161874999999999503e+01
1.026000000000000000e+03,2.191666666666663232e+01
1.027000000000000000e+03,2.174305555555555003e+01
1.028000000000000000e+03,2.200486111111109366e+01
1.029000000000000000e+03,2.140798611111112493e+01
1.030000000000000000e+03,2.197152777777777999e+01
1.031000000000000000e+03,2.179791666666663374e+01
1.032000000000000000e+03,2.252986111111109579e+01
1.033000000000000000e+03,2.182777777777776507e+01
1.034000000000000000e+03,2.285868055555554434e+01
1.035000000000000000e+03,2.288506944444443292e+01
1.036000000000000000e+03,2.367500000000001137e+01
1.037000000000000000e+03,2.196805555555555145e+01
1.038000000000000000e+03,2.268680555555556921e+01
1.039000000000000000e+03,2.120034722222223778e+01
1.040000000000000000e+03,2.210243055555558200e+01
1.041000000000000000e+03,2.172083333333335631e+01
1.042000000000000000e+03,2.261180555555554506e+01
1.043000000000000000e+03,2.271145833333331865e+01
1.044000000000000000e+03,2.364027777777780059e+01
1.045000000000000000e+03,2.232673611111109935e+01
1.046000000000000000e+03,2.262673611111111782e+01
1.047000000000000000e+03,2.177395833333331865e+01
1.048000000000000000e+03,2.290277777777781054e+01
1.049000000000000000e+03,2.276979166666666643e+01
1.050000000000000000e+03,2.470486111111110006e+01
1.051000000000000000e+03,2.346493055555553298e+01
1.052000000000000000e+03,2.428506944444444926e+01
1.053000000000000000e+03,2.255069444444444571e+01
1.054000000000000000e+03,2.283229166666665577e+01
1.055000000000000000e+03,2.225347222222221077e+01
1.056000000000000000e+03,2.258923611111111640e+01
1.057000000000000000e+03,2.264097222222224914e+01
1.058000000000000000e+03,2.300868055555555713e+01
1.059000000000000000e+03,2.263298611111108727e+01
1.060000000000000000e+03,2.247152777777776933e+01
1.061000000000000000e+03,2.255798611111111640e+01
1.062000000000000000e+03,2.389340277777777999e+01
1.063000000000000000e+03,2.309479166666669769e+01
1.064000000000000000e+03,2.419062499999998650e+01
1.065000000000000000e+03,2.314930555555552516e+01
1.066000000000000000e+03,2.329930555555554150e+01
1.067000000000000000e+03,2.344548611111110148e+01
1.068000000000000000e+03,2.278402777777779065e+01
1.069000000000000000e+03,2.250486111111110077e+01
1.070000000000000000e+03,2.324513888888891344e+01
1.071000000000000000e+03,2.274479166666666075e+01
1.072000000000000000e+03,2.327465277777778141e+01
1.073000000000000000e+03,2.241597222222224062e+01
1.074000000000000000e+03,2.395937500000004761e+01
1.075000000000000000e+03,2.328923611111115122e+01
1.076000000000000000e+03,2.477361111111111569e+01
1.077000000000000000e+03,2.354756944444443079e+01
1.078000000000000000e+03,2.335069444444443221e+01
1.079000000000000000e+03,2.214062499999998934e+01
1.080000000000000000e+03,2.212569444444445210e+01
1.081000000000000000e+03,2.186527777777778425e+01
1.082000000000000000e+03,2.360763888888891060e+01
1.083000000000000000e+03,2.241145833333336412e+01
1.084000000000000000e+03,2.299513888888889568e+01
1.085000000000000000e+03,2.193368055555552942e+01
1.086000000000000000e+03,2.224965277777776151e+01
1.087000000000000000e+03,2.161770833333333641e+01
1.088000000000000000e+03,2.213159722222222925e+01
1.089000000000000000e+03,2.229895833333333854e+01
1.090000000000000000e+03,2.348680555555553084e+01
1.091000000000000000e+03,2.318368055555554719e+01
1.092000000000000000e+03,2.382569444444443363e+01
1.093000000000000000e+03,2.279027777777773878e+01
1.094000000000000000e+03,2.315590277777776862e+01
1.095000000000000000e+03,2.277847222222221646e+01
1.096000000000000000e+03,2.486388888888889070e+01
1.097000000000000000e+03,2.261493055555554932e+01
1.098000000000000000e+03,2.426597222222222427e+01
1.099000000000000000e+03,2.314965277777781338e+01
1.100000000000000000e+03,2.393437500000002771e+01
1.101000000000000000e+03,2.345763888888890492e+01
1.102000000000000000e+03,2.386006944444441658e+01
1.103000000000000000e+03,2.208298611111107590e+01
1.104000000000000000e+03,2.250451388888887294e+01
1.105000000000000000e+03,2.256250000000001421e+01
1.106000000000000000e+03,2.402361111111109437e+01
1.107000000000000000e+03,2.348854166666664156e+01
1.108000000000000000e+03,2.503923611111110858e+01
1.109000000000000000e+03,2.299583333333332646e+01
1.110000000000000000e+03,2.316180555555554932e+01
1.111000000000000000e+03,2.286631944444443931e+01
1.112000000000000000e+03,2.301562499999999645e+01
1.113000000000000000e+03,2.333506944444448905e+01
1.114000000000000000e+03,2.431111111111107803e+01
1.115000000000000000e+03,2.389930555555552161e+01
1.116000000000000000e+03,2.345659722222221788e+01
1.117000000000000000e+03,2.191874999999999574e+01
1.118000000000000000e+03,2.264826388888888076e+01
1.119000000000000000e+03,2.212708333333334920e+01
1.120000000000000000e+03,2.372048611111112137e+01
1.121000000000000000e+03,2.236250000000000426e+01
1.122000000000000000e+03,2.317604166666665577e+01
1.123000000000000000e+03,2.194270833333331794e+01
1.124000000000000000e+03,2.244965277777778212e+01
1.125000000000000000e+03,2.243506944444444429e+01
1.126000000000000000e+03,2.301180555555556850e+01
1.127000000000000000e+03,2.225659722222224346e+01
1.128000000000000000e+03,2.277743055555556140e+01
1.129000000000000000e+03,2.204861111111112848e+01
1.130000000000000000e+03,2.392777777777780202e+01
1.131000000000000000e+03,2.391840277777778212e+01
1.132000000000000000e+03,2.420138888888892126e+01
1.133000000000000000e+03,2.383506944444447484e+01
1.134000000000000000e+03,2.297708333333330444e+01
1.135000000000000000e+03,2.291597222222219088e+01
1.136000000000000000e+03,2.332118055555555358e+01
1.137000000000000000e+03,2.244270833333333215e+01
1.138000000000000000e+03,2.413819444444441586e+01
1.139000000000000000e+03,2.264756944444442155e+01
1.140000000000000000e+03,2.463749999999997442e+01
1.141000000000000000e+03,2.385138888888887720e+01
1.142000000000000000e+03,2.439965277777777075e+01
1.143000000000000000e+03,2.402187500000002629e+01
1.144000000000000000e+03,2.304305555555552942e+01
1.145000000000000000e+03,2.267499999999997584e+01
1.146000000000000000e+03,2.257604166666667922e+01
1.147000000000000000e+03,2.162534722222221362e+01
1.148000000000000000e+03,2.243576388888891060e+01
1.149000000000000000e+03,2.158888888888889923e+01
1.150000000000000000e+03,2.229479166666663303e+01
1.151000000000000000e+03,2.145624999999999716e+01
1.152000000000000000e+03,2.388263888888887365e+01
1.153000000000000000e+03,2.300729166666666359e+01
1.154000000000000000e+03,2.370868055555554577e+01
1.155000000000000000e+03,2.276840277777777999e+01
1.156000000000000000e+03,2.254965277777779420e+01
1.157000000000000000e+03,2.275868055555556069e+01
1.158000000000000000e+03,2.355034722222221788e+01
1.159000000000000000e+03,2.293715277777778283e+01
